,Prefix,Last,First,Suffix,FilingType,StateDst,Year,FilingDate,DocID
4107,HONORABLE,COBLE,HOWARD,,A,NC06,2013,7/24/2013,8212680
4108,HONORABLE,COBLE,HOWARD,,O,NC06,2013,5/15/2013,8212011
4109,,COBLENZ,MICHAEL,,O,KY06,2013,8/14/2012,8213013
4110,HONORABLE,COFFMAN,MIKE,,O,CO06,2013,5/15/2013,8212012
4111,Mr.,Coffman,Mike,,A,CO06,2013,7/14/2014,8215980
4112,Mr.,Coffman,Mike,,O,CO06,2013,5/20/2014,8215480
4113,HONORABLE,COHEN,STEVE,,A,TN09,2013,5/8/2014,8214711
4114,HONORABLE,COHEN,STEVE,,O,TN09,2013,5/15/2013,8212017
4115,Mr.,Cohen,Steve,,O,TN09,2013,5/15/2014,10000767
4116,,COHN,ALAN MICHAEL,,O,FL15,2013,10/2/2013,8213183
4117,,COLANGELO,STEVE ANTHONY,,D,CA09,2013,5/9/2013,8210346
4118,,COLANGELO,STEVE ANTHONY,,O,CA09,2013,6/18/2013,8212353
4119,,COLE,MICHAEL K.,JR.,O,TX36,2013,12/18/2013,8213683
4120,HONORABLE,COLE,TOM,,A,OK04,2013,5/13/2014,8215054
4121,HONORABLE,COLE,TOM,,O,OK04,2013,5/14/2013,8212013
4122,Mr.,Cole,Tom,,O,OK04,2013,5/13/2014,10001361
4123,HONORABLE,COLLINS,CHRIS,,O,NY27,2013,4/23/2013,8212014
4124,Mr.,Collins,Chris,,O,NY27,2013,4/30/2014,8215481
4125,Mr.,Collins,Chris,,P,NY27,2013,4/7/2014,8214460
4126,HONORABLE,COLLINS,DOUG,,O,GA09,2013,5/15/2013,8212015
4127,Mr.,Collins,Doug,,O,GA09,2013,5/15/2014,10000908
4128,,COLLINS,HAYDEN THOMAS,JR.,O,GA11,2013,1/6/2014,8213761
4129,,COLLINS,MICHAEL A.,JR.,O,GA10,2013,6/19/2013,8212354
4130,Hon.,Conaway,K. Michael,,A,TX11,2013,4/21/2015,10004694
4131,HONORABLE,CONAWAY,K. MICHAEL,,O,TX11,2013,5/14/2013,8212016
4132,Mr.,Conaway,K. Michael,,O,TX11,2013,8/13/2014,10000955
4133,Mr.,Conaway,K. Michael,,X,TX11,2013,5/19/2014,30000419
4134,,CONDLEY,KERRI,,D,CA42,2013,5/9/2013,8210347
4135,HONORABLE,CONNOLLY,GERALD E.,,O,VA11,2013,5/15/2013,8212018
4136,Mr.,Connolly,Gerald E.,,O,VA11,2013,5/15/2014,10001415
4137,HONORABLE,CONYERS,JOHN,JR.,A,MI13,2013,1/31/2014,8213931
4138,HONORABLE,CONYERS,JOHN,JR.,X,MI13,2013,5/10/2013,8210310
4139,HONORABLE,CONYERS,JOHN,JR.,O,MI13,2013,7/31/2013,8212723
4140,Mr.,Conyers,John,Jr.,A,MI13,2013,8/21/2014,8216441
4141,Mr.,Conyers,John,Jr.,O,MI13,2013,8/21/2014,8216427
4142,Mr.,Conyers,John,Jr.,X,MI13,2013,5/2/2014,8214632
4143,HONORABLE,COOK,PAUL,,X,CA08,2013,5/15/2013,8210445
4144,HONORABLE,COOK,PAUL,,O,CA08,2013,5/20/2013,8212019
4145,Mr.,Cook,Paul,,O,CA08,2013,5/6/2014,10000491
4146,,COOMBES,MICHAEL JOHN,,W,MA05,2013,8/7/2013,8212849
4147,HONORABLE,COOPER,JIM,,X,TN05,2013,5/17/2013,8210535
4148,HONORABLE,COOPER,JIM,,O,TN05,2013,6/14/2013,8212292
4149,Mr.,Cooper,Jim,,A,TN05,2013,7/2/2014,8215862
4150,Mr.,Cooper,Jim,,A,TN05,2013,8/8/2014,10003481
4151,Mr.,Cooper,Jim,,O,TN05,2013,6/16/2014,10003318
4152,Mr.,Cooper,Jim,,X,TN05,2013,5/15/2014,8214951
4153,,COREY,MATTHEW M.,,D,CT01,2013,8/8/2013,8212848
4154,HONORABLE,COSTA,JIM,,O,CA16,2013,5/15/2013,8212020
4155,Hon.,Costa,Jim M.,,A,CA16,2013,3/13/2015,10005034
4156,Mr.,Costa,Jim M.,,A,CA16,2013,9/2/2014,10004296
4157,Mr.,Costa,Jim M.,,O,CA16,2013,5/9/2014,10001062
4158,HONORABLE,COSTELLO,JERRY F.,,X,IL12,2013,1/23/2013,8209702
4159,HONORABLE,COSTELLO,JERRY F.,,T,IL12,2013,5/8/2013,8210239
4160,HONORABLE,COTTON,TOM,,X,AR04,2013,5/9/2013,8210274
4161,HONORABLE,COTTON,TOM,,O,AR04,2013,6/13/2013,8212269
4162,Mr.,Cotton,Tom,,A,AR04,2013,7/31/2014,8216136
4163,Mr.,Cotton,Tom,,O,AR04,2013,5/9/2014,8215482
4164,HONORABLE,COURTNEY,JOE,,O,CT02,2013,5/14/2013,8212021
4165,Mr.,Courtney,Joe,,O,CT02,2013,5/15/2014,10001044
4166,,COYNE,PAUL H.,JR.,O,CA24,2013,4/22/2013,8210798
4167,,COZAD,DAVID EDWIN,,O,TX06,2013,5/22/2014,8215281
4168,,CRAFT,THOMAS EDWARD,,O,MN02,2013,8/7/2013,8212837
4169,,CRAMER,KEVIN,,A,ND00,2013,12/7/2012,8209506
4170,HONORABLE,CRAMER,KEVIN,,A,ND00,2013,6/25/2013,8212366
4171,HONORABLE,CRAMER,KEVIN,,O,ND00,2013,5/14/2013,8212022
4172,Mr.,Cramer,Kevin,,A,ND00,2013,7/10/2014,10003592
4173,Mr.,Cramer,Kevin,,A,ND00,2013,7/10/2014,10003624
4174,Mr.,Cramer,Kevin,,O,ND00,2013,4/28/2014,10001002
4175,HONORABLE,CRAVAACK,CHIP,,T,MN08,2013,2/7/2013,8209829
4176,,CRAWFORD,DENNIS P.,,O,NE01,2013,11/18/2013,8213486
4177,HONORABLE,CRAWFORD,"ERIC A. ""RICK""",,X,AR01,2013,5/14/2013,8210350
4178,HONORABLE,CRAWFORD,"ERIC A. ""RICK""",,O,AR01,2013,6/12/2013,8212250
4179,Mr.,Crawford,"Eric A. ""Rick""",,O,AR01,2013,6/11/2014,8215684
4180,Mr.,Crawford,"Eric A. ""Rick""",,X,AR01,2013,5/12/2014,8214827
4181,HONORABLE,CRENSHAW,ANDER,,A,FL04,2013,7/24/2013,8212681
4182,HONORABLE,CRENSHAW,ANDER,,O,FL04,2013,5/15/2013,8212023
4183,Mr.,Crenshaw,Ander,,A,FL04,2013,6/18/2014,10003445
4184,Mr.,Crenshaw,Ander,,O,FL04,2013,5/9/2014,10001543
4185,HONORABLE,CRITZ,MARK S.,,T,PA12,2013,2/1/2013,8209791
4186,HONORABLE,CROWLEY,JOSEPH,,O,NY14,2013,5/10/2013,8212024
4187,Mr.,Crowley,Joseph,,A,NY14,2013,7/11/2014,8215981
4188,Mr.,Crowley,Joseph,,O,NY14,2013,5/9/2014,10001196
4189,HONORABLE,CUELLAR,HENRY,,O,TX28,2013,5/15/2013,8212026
4190,Mr.,Cuellar,Henry,,O,TX28,2013,5/9/2014,10001107
4191,HONORABLE,CULBERSON,JOHN ABNEY,,A,TX07,2013,7/9/2013,8212476
4192,HONORABLE,CULBERSON,JOHN ABNEY,,O,TX07,2013,5/14/2013,8212025
4193,Mr.,Culberson,John Abney,,O,TX07,2013,5/13/2014,8215483
4194,HONORABLE,CUMMINGS,ELIJAH E.,,O,MD07,2013,5/22/2013,8212027
4195,HONORABLE,CUMMINGS,ELIJAH E.,,A,MD07,2013,5/22/2013,8212028
4196,Mr.,Cummings,Elijah E.,,A,MD07,2013,6/18/2014,10003437
4197,Mr.,Cummings,Elijah E.,,O,MD07,2013,5/14/2014,10000670
4198,,CURBELO,CARLOS,,X,FL26,2013,8/5/2013,8212800
4199,,CURBELO,CARLOS,,X,FL26,2013,10/9/2013,8213251
4200,,CURBELO,CARLOS,,O,FL26,2013,11/7/2013,8213445
4201,HONORABLE,CURSON,DAVID A.,,T,MI11,2013,2/5/2013,8209800
4202,,DACE,CHRISTOPHER M.,,D,CA04,2013,12/9/2013,8213622
4203,,DAGNESSES,RAFAEL,,O,CA26,2013,1/16/2014,8213858
4204,HONORABLE,DAINES,STEVE,,O,MT00,2013,5/15/2013,8212029
4205,Mr.,Daines,Steve,,O,MT00,2013,5/14/2014,8215488
4206,,DANDEKAR,SWATI ARVIND,,O,IA01,2013,11/6/2013,8213399
4207,,DAVIDSON,ALLEN RAY,,D,IN05,2013,1/2/2014,8213775
4208,Hon.,Davis,Danny K.,,A,IL07,2013,7/24/2014,8216108
4209,Hon.,Davis,Danny K.,,A,IL07,2013,7/24/2014,10003591
4210,Hon.,Davis,Danny K.,,O,IL07,2013,5/16/2014,10002283
4211,Hon.,Davis,Danny K.,,X,IL07,2013,5/16/2014,30000379
4212,HONORABLE,DAVIS,DANNY K.,,A,IL07,2013,7/23/2013,8212627
4213,HONORABLE,DAVIS,DANNY K.,,O,IL07,2013,5/15/2013,8212030
4214,,DAVIS,KAREN MATHEWS,,O,CA09,2013,12/18/2013,8213684
4215,HONORABLE,DAVIS,RODNEY,,O,IL13,2013,5/15/2013,8212031
4216,Mr.,Davis,Rodney,,O,IL13,2013,6/11/2014,8215687
4217,HONORABLE,DAVIS,SUSAN A.,,O,CA53,2013,5/15/2013,8212032
4218,Mrs.,Davis,Susan A.,,O,CA53,2013,5/15/2014,10001443
4219,,DEBICELLA,DAN,,O,CT04,2013,10/23/2013,8213315
4220,HONORABLE,DEFAZIO,PETER A.,,O,OR04,2013,5/7/2013,9103081
4221,Mr.,DeFazio,Peter A.,,O,OR04,2013,5/1/2014,10000882
4222,,DEFRANCO,MARISA A.,,O,MA06,2013,9/3/2013,8213058
4223,HONORABLE,DEGETTE,DIANA,,A,CO01,2013,6/27/2013,8212393
4224,HONORABLE,DEGETTE,DIANA,,O,CO01,2013,5/15/2013,8212034
4225,Ms.,DeGette,Diana,,A,CO01,2013,5/16/2014,10002646
4226,Ms.,DeGette,Diana,,A,CO01,2013,8/11/2014,10004051
4227,Ms.,DeGette,Diana,,O,CO01,2013,4/29/2014,10000787
4228,Hon.,Delaney,John K.,,A,MD06,2013,12/18/2014,9105760
4229,HONORABLE,DELANEY,JOHN K.,,X,MD06,2013,5/17/2013,8210536
4230,HONORABLE,DELANEY,JOHN K.,,O,MD06,2013,8/13/2013,8212934
4231,Mr.,Delaney,John K.,,O,MD06,2013,8/13/2014,8216302
4232,Mr.,Delaney,John K.,,X,MD06,2013,4/30/2014,8214633
4233,HONORABLE,DELAURO,ROSA L.,,O,CT03,2013,5/15/2013,8212036
4234,Ms.,DeLauro,Rosa L.,,O,CT03,2013,5/14/2014,10001103
4235,,Delavar,Michael Robert,,C,WA03,2013,2/12/2014,8214078
4236,,DELAVAR,MICHAEL ROBERT,,D,WA03,2013,12/4/2013,8213614
4237,HONORABLE,DELBENE,SUZAN K.,,A,WA01,2013,4/11/2014,8214482
4238,HONORABLE,DELBENE,SUZAN K.,,A,WA01,2013,5/15/2014,8215055
4239,HONORABLE,DELBENE,SUZAN K.,,O,WA01,2013,5/15/2013,8212035
4240,Ms.,DelBene,Suzan K.,,A,WA01,2013,7/31/2014,10003877
4241,Ms.,DelBene,Suzan K.,,O,WA01,2013,5/15/2014,10000546
4242,,DEMAIO,CARL,,X,CA52,2013,7/1/2013,8212449
4243,,DEMAIO,CARL,,O,CA52,2013,9/16/2013,8213112
4244,,DEMARCO,PAUL,,X,AL06,2013,11/26/2013,8213539
4245,,DEMARCO,PAUL,,O,AL06,2013,2/3/2014,8213939
4246,,DEMOS,GEORGE,,O,NY01,2013,12/2/2013,8213601
4247,HONORABLE,DENHAM,JEFF,,O,CA10,2013,5/15/2013,8212037
4248,Mr.,Denham,Jeff,,O,CA10,2013,8/12/2014,8216245
4249,Mr.,Denham,Jeff,,X,CA10,2013,5/12/2014,8214828
4250,,Denney,Shawn Allen,,D,IN05,2013,1/31/2014,40000002
4251,,DENNIS,JOHN,,D,CA08,2013,10/3/2013,8213320
4252,HONORABLE,DENT,CHARLES W.,,X,PA15,2013,5/9/2013,8210255
4253,HONORABLE,DENT,CHARLES W.,,O,PA15,2013,7/17/2013,8212615
4254,Mr.,Dent,Charles W.,,O,PA15,2013,8/11/2014,8216246
4255,Mr.,Dent,Charles W.,,X,PA15,2013,5/2/2014,8214634
4256,,DENTON,JAMES F.,JR.,D,FL12,2013,10/9/2013,8213321
4257,HONORABLE,DESANTIS,RON,,A,FL06,2013,7/17/2013,8212553
4258,HONORABLE,DESANTIS,RON,,O,FL06,2013,5/15/2013,8212038
4259,Mr.,DeSantis,Ron,,O,FL06,2013,5/12/2014,8215484
4260,HONORABLE,DESJARLAIS,SCOTT,,O,TN04,2013,5/15/2013,8212039
4261,Mr.,DesJarlais,Scott,,O,TN04,2013,5/14/2014,10001468
4262,HONORABLE,DEUTCH,THEODORE E.,,O,FL21,2013,5/15/2013,8212040
4263,Mr.,Deutch,Theodore E.,,A,FL21,2013,7/16/2014,8216024
4264,Mr.,Deutch,Theodore E.,,O,FL21,2013,5/20/2014,8215485
4265,HONORABLE,DIAZ-BALART,MARIO,,O,FL25,2013,5/15/2013,8211958
4266,Mr.,Diaz-Balart,Mario,,O,FL25,2013,5/8/2014,10001549
4267,HONORABLE,DICKS,NORMAN DEVALOIS,,T,WA06,2013,12/31/2012,8209579
4268,,DIETZ,MATTHEW H.,,O,PA17,2013,6/13/2013,8212263
4269,,DIETZEL,PAUL,II,X,LA06,2013,6/20/2013,9103156
4270,,DIETZEL,PAUL,II,O,LA06,2013,8/1/2013,8212750
4271,HONORABLE,DINGELL,JOHN D.,,O,MI12,2013,5/15/2013,8212041
4272,Mr.,Dingell,John D.,,A,MI12,2013,7/31/2014,10003733
4273,Mr.,Dingell,John D.,,O,MI12,2013,5/15/2014,10000894
4274,HONORABLE,DOGGETT,LLOYD,,X,TX35,2013,5/17/2013,8210537
4275,HONORABLE,DOGGETT,LLOYD,,O,TX35,2013,8/9/2013,8212841
4276,Mr.,Doggett,Lloyd,,O,TX35,2013,7/14/2014,10000764
4277,Mr.,Doggett,Lloyd,,X,TX35,2013,5/7/2014,8214793
4278,HONORABLE,DOLD,ROBERT,,T,IL10,2013,2/14/2013,8209865
4279,,DOLD,ROBERT JAMES,JR.,A,IL10,2013,5/9/2014,8214868
4280,,DOLD,ROBERT JAMES,JR.,O,IL10,2013,6/21/2013,8212371
4281,,DOMINO,CARL J.,,X,FL18,2013,8/5/2013,8212801
4282,,DOMINO,CARL J.,,A,FL18,2013,1/3/2014,8213770
4283,,DOMINO,CARL J.,,O,FL18,2013,11/14/2013,8213487
4284,HONORABLE,DONNELLY,JOE,,A,IN02,2013,9/12/2013,8213109
4285,,DOUGLAS,JOHN F.,,D,GA10,2013,3/7/2013,8209938
4286,HONORABLE,DOYLE,MICHAEL F.,,O,PA14,2013,5/14/2013,8212042
4287,Mr.,Doyle,Michael F.,,O,PA14,2013,5/12/2014,10001595
4288,HONORABLE,DREIER,DAVID,,X,CA26,2013,1/17/2013,8209683
4289,HONORABLE,DREIER,DAVID,,T,CA26,2013,5/8/2013,8210240
4290,HONORABLE,DREIER,DAVID,,T,CA26,2013,4/29/2013,8210186
4291,HONORABLE,DUCKWORTH,TAMMY,,A,IL08,2013,7/8/2014,8215922
4292,HONORABLE,DUCKWORTH,TAMMY,,A,IL08,2013,7/8/2014,8215923
4293,HONORABLE,DUCKWORTH,TAMMY,,O,IL08,2013,5/15/2013,8212043
4294,Ms.,Duckworth,Tammy,,A,IL08,2013,8/11/2014,10004057
4295,Ms.,Duckworth,Tammy,,A,IL08,2013,11/20/2014,10004622
4296,Ms.,Duckworth,Tammy,,O,IL08,2013,5/14/2014,10000342
4297,Hon.,Duffy,Sean P.,,A,WI07,2013,3/30/2015,9106228
4298,HONORABLE,DUFFY,SEAN P.,,X,WI07,2013,5/16/2013,8210446
4299,HONORABLE,DUFFY,SEAN P.,,O,WI07,2013,8/7/2013,8212842
4300,Mr.,Duffy,Sean P.,,A,WI07,2013,8/14/2014,8216340
4301,Mr.,Duffy,Sean P.,,O,WI07,2013,8/13/2014,8216303
4302,Mr.,Duffy,Sean P.,,X,WI07,2013,5/8/2014,8214794
4303,,Duhon,Maurice,,D,TX18,2013,5/22/2014,8215426
4304,,DUKE,GREGORY PAUL,,D,GA02,2013,5/21/2013,8210756
4305,,DUKE,GREGORY PAUL,,O,GA02,2013,9/10/2014,8216601
4306,,DUNBAR,FORREST,,O,AK00,2013,10/2/2013,8213184
4307,HONORABLE,DUNCAN,JEFF,,O,SC03,2013,5/15/2013,8212044
4308,HONORABLE,DUNCAN,JEFF,,A,SC03,2013,7/18/2013,8212616
4309,Mr.,Duncan,Jeff,,O,SC03,2013,5/10/2014,10001017
4310,Hon.,Duncan,John J.,Jr.,O,TN02,2013,5/8/2014,8215486
4311,HONORABLE,DUNCAN,JOHN J.,JR.,O,TN02,2013,5/7/2013,8212045
4312,,DUNEC,MARK S.,,O,NJ11,2013,1/25/2013,8209724
4313,,DUNN,MATTHEW ELLIOT,,O,WV02,2013,3/7/2013,8209944
4314,,EAGLETON,CLIFFORD J.,,O,IL02,2013,10/23/2013,8213319
4315,,ECKLES,SHAWN,,D,NC09,2013,4/5/2013,9102241
4316,HONORABLE,EDWARDS,DONNA F.,,O,MD04,2013,5/9/2013,9103148
4317,Ms.,Edwards,Donna F.,,O,MD04,2013,5/9/2014,10001510
4318,,EGGMAN,MICHAEL RAY,,D,CA10,2013,4/25/2013,8210155
4319,,EGGMAN,MICHAEL RAY,,O,CA10,2013,7/8/2013,8212499
4320,,EHRLICH,JESSICA D.,,X,FL13,2013,5/20/2013,8210689
4321,,EHRLICH,JESSICA D.,,O,FL13,2013,7/2/2013,8212439
4322,,ELDER,BRUCE ANDREW,,O,VA06,2013,5/31/2013,9103130
4323,,ELDRIDGE,SEAN,,O,NY19,2013,5/15/2013,8210774
4324,,ELLIS,BRIAN ROBERT,,X,MI03,2013,11/7/2013,8213410
4325,HONORABLE,ELLISON,KEITH,,O,MN05,2013,5/7/2013,8212047
4326,HONORABLE,ELLISON,KEITH,,A,MN05,2013,7/8/2013,8212477
4327,Mr.,Ellison,Keith Maurice,,O,MN05,2013,5/12/2014,10000742
4328,HONORABLE,ELLMERS,RENEE L.,,X,NC02,2013,5/17/2013,8210538
4329,HONORABLE,ELLMERS,RENEE L.,,O,NC02,2013,9/10/2013,8213103
4330,Mrs.,Ellmers,Renee L.,,O,NC02,2013,5/15/2014,10002580
4331,HONORABLE,EMERSON,JO ANN,,T,MO08,2013,2/21/2013,8209886
4332,,EMKEN,ELIZABETH,,O,CA11,2013,10/9/2013,8213199
4333,,EMMER,THOMAS EARL,JR.,O,MN06,2013,8/22/2013,8213059
4334,,ENDEAN-SINGH,LESLIE,,O,NM02,2013,10/24/2013,8213317
4335,HONORABLE,ENGEL,ELIOT L.,,O,NY16,2013,5/15/2013,8212048
4336,Mr.,Engel,Eliot L.,,O,NY16,2013,5/15/2014,10002132
4337,,ENRIGHT,JEAN L.,,X,FL20,2013,9/18/2013,8213139
4338,,ENRIGHT,JEAN L.,,O,FL20,2013,12/27/2013,8213725
4339,,ENYART,DOUGLAS ALLEN,,D,MO08,2013,4/17/2013,8210126
4340,,ENYART,DOUGLAS ALLEN,,O,MO08,2013,5/14/2013,8210402
4341,HONORABLE,ENYART,WILLIAM L.,,O,IL12,2013,5/14/2013,8212049
4342,HONORABLE,ENYART,WILLIAM L.,,A,IL12,2013,7/11/2014,8216013
4343,HONORABLE,ENYART,WILLIAM L.,,A,IL12,2013,6/13/2013,8212270
4344,HONORABLE,ENYART,WILLIAM L.,,A,IL12,2013,7/19/2013,8212630
4345,Mr.,Enyart,William L.,,O,IL12,2013,7/11/2014,10001556
4346,Mr.,Enyart,William L.,,X,IL12,2013,5/16/2014,9105217
4347,HONORABLE,ESHOO,ANNA G.,,O,CA18,2013,4/18/2013,8212050
4348,Ms.,Eshoo,Anna G.,,A,CA18,2013,7/10/2014,8215982
4349,Ms.,Eshoo,Anna G.,,O,CA18,2013,4/29/2014,8215487
4350,,ESPAILLAT,ADRIANO,,A,NY13,2013,3/10/2014,9105049
4351,,ESPAILLAT,ADRIANO,,O,NY13,2013,2/27/2014,9105051
4352,HONORABLE,ESTY,ELIZABETH H.,,A,CT05,2013,8/28/2013,8213068
4353,HONORABLE,ESTY,ELIZABETH H.,,X,CT05,2013,5/14/2013,8210351
4354,HONORABLE,ESTY,ELIZABETH H.,,X,CT05,2013,6/20/2013,9103158
4355,HONORABLE,ESTY,ELIZABETH H.,,O,CT05,2013,6/21/2013,8212367
4356,Ms.,Esty,Elizabeth H.,,A,CT05,2013,8/29/2014,8216489
4357,Ms.,Esty,Elizabeth H.,,O,CT05,2013,6/12/2014,10001843
4358,Ms.,Esty,Elizabeth H.,,X,CT05,2013,5/19/2014,30000421
4359,,EVANS,JIM,,D,MO07,2013,11/22/2013,8213544
4360,,EVANS,MERVIN LEON,,D,CA33,2013,11/25/2013,8213545
4361,Mr.,Faleomavaega,Eni F. H.,,O,AQ00,2013,5/14/2014,8215490
4362,HONORABLE,FALEOMAVAEGA,ENI F.H.,,O,AS00,2013,5/13/2013,8212051
4363,,FAPARUSI,OLUYOMI,SR.,D,TN04,2013,7/1/2013,8212461
4364,,FAPARUSI,OLUYOMI,SR.,X,TN04,2013,9/9/2013,8213093
4365,,FAPARUSI,OLUYOMI,SR.,O,TN04,2013,11/7/2013,8213446
4366,,FAREED,JUSTIN,,O,CA24,2013,12/4/2013,8213602
4367,Hon.,Farenthold,Blake,,A,TX27,2013,12/22/2014,10004625
4368,HONORABLE,FARENTHOLD,BLAKE,,X,TX27,2013,5/22/2013,8210695
4369,HONORABLE,FARENTHOLD,BLAKE,,A,TX27,2013,10/16/2013,8213237
4370,HONORABLE,FARENTHOLD,BLAKE,,O,TX27,2013,8/21/2013,8212993
4371,Mr.,Farenthold,Blake,,O,TX27,2013,8/12/2014,10002707
4372,Mr.,Farenthold,Blake,,X,TX27,2013,5/16/2014,9105218
4373,Hon.,Farr,Sam,,A,CA20,2013,7/21/2015,10006391
4374,Hon.,Farr,Sam,,A,CA20,2013,7/21/2015,10008275
4375,HONORABLE,FARR,SAM,,A,CA20,2013,5/22/2014,8215256
4376,HONORABLE,FARR,SAM,,O,CA20,2013,5/15/2013,8212052
4377,Mr.,Farr,Sam,,A,CA20,2013,7/9/2014,10003512
4378,Mr.,Farr,Sam,,O,CA20,2013,5/14/2014,10001597
4379,HONORABLE,FATTAH,CHAKA,,O,PA02,2013,5/15/2013,8212053
4380,Mr.,Fattah,Chaka,,O,PA02,2013,5/14/2014,10001703
4381,,FECTEAU,BRIAN,,O,IN07,2013,8/9/2013,8212854
4382,,FELDER,CASSIE ERIN,,O,LA06,2013,11/27/2013,9103185
4383,,FESTERSEN,PETE,,X,NE02,2013,11/18/2013,8213494
4384,,FINCHER,CHAD,,O,AL01,2013,8/1/2013,8212751
4385,HONORABLE,FINCHER,STEPHEN LEE,,O,TN08,2013,5/9/2013,8212055
4386,Mr.,Fincher,Stephen Lee,,O,TN08,2013,7/17/2014,8216025
4387,Mr.,Fincher,Stephen Lee,,X,TN08,2013,5/13/2014,8214885
4388,HONORABLE,FITZPATRICK,MICHAEL G.,,O,PA08,2013,5/15/2013,8212056
4389,Mr.,Fitzpatrick,Michael G.,,O,PA08,2013,5/20/2014,10000398
4390,Mr.,Fitzpatrick,Michael G.,,X,PA08,2013,5/15/2014,30000286
4391,,FJELD,LAURA,,O,NC06,2013,9/18/2013,8213124
4392,HONORABLE,FLAKE,JEFF,,E,AZ06,2013,3/5/2013,8209941
4393,,FLANEGAN,CHARLES EDWARD,JR.,O,GA13,2013,5/21/2014,8215170
4394,HONORABLE,FLEISCHMANN,"CHARLES J. ""CHUCK""",,O,TN03,2013,5/15/2013,8212054
4395,Mr.,Fleischmann,"Charles J. ""Chuck""",,O,TN03,2013,5/14/2014,8215682
4396,HONORABLE,FLEMING,JOHN,,A,LA04,2013,5/14/2014,8215056
4397,HONORABLE,FLEMING,JOHN,,O,LA04,2013,5/8/2013,8212057
4398,Mr.,Fleming,John,,O,LA04,2013,5/14/2014,10000768
4399,Hon.,Flores,Bill,,A,TX17,2013,4/2/2015,9106260
4400,Hon.,Flores,Bill,,A,TX17,2013,4/2/2015,10005124
4401,HONORABLE,FLORES,BILL,,X,TX17,2013,4/15/2013,8210106
4402,HONORABLE,FLORES,BILL,,O,TX17,2013,8/13/2013,8212878
4403,HONORABLE,FLORES,BILL,,A,TX17,2013,10/7/2013,8213207
4404,Mr.,Flores,Bill,,A,TX17,2013,8/12/2014,10004087
4405,Mr.,Flores,Bill,,A,TX17,2013,8/13/2014,8216304
4406,Mr.,Flores,Bill,,O,TX17,2013,8/12/2014,10000549
4407,Mr.,Flores,Bill,,X,TX17,2013,4/14/2014,30000045
4408,HONORABLE,FORBES,J. RANDY,,X,VA04,2013,5/17/2013,8210539
4409,HONORABLE,FORBES,J. RANDY,,O,VA04,2013,8/2/2013,8212725
4410,Mr.,Forbes,J. Randy,,O,VA04,2013,8/12/2014,8216247
4411,Mr.,Forbes,J. Randy,,X,VA04,2013,5/8/2014,8214795
4412,HONORABLE,FORTENBERRY,JEFF,,O,NE01,2013,5/15/2013,8212058
4413,Mr.,Fortenberry,Jeff,,O,NE01,2013,5/15/2014,10002382
4414,HONORABLE,FOSTER,BILL,,O,IL11,2013,5/8/2013,8212059
4415,Mr.,Foster,Bill William,,O,IL11,2013,5/8/2014,10001554
4416,,FOUST,JOHN,,X,VA10,2013,1/15/2014,8213872
4417,,FOUST,JOHN,,X,VA10,2013,3/13/2014,9105098
4418,HONORABLE,FOXX,VIRGINIA,,X,NC05,2013,5/17/2013,8210540
4419,HONORABLE,FOXX,VIRGINIA,,O,NC05,2013,7/30/2013,8212699
4420,Ms.,Foxx,Virginia,,O,NC05,2013,5/14/2014,10000806
4421,HONORABLE,FRANK,BARNEY,,T,MA04,2013,4/15/2013,8210088
4422,HONORABLE,FRANKEL,LOIS,,X,FL22,2013,5/22/2013,8210696
4423,HONORABLE,FRANKEL,LOIS,,O,FL22,2013,6/3/2013,8212135
4424,Ms.,Frankel,Lois,,A,FL22,2013,8/8/2014,10004012
4425,Ms.,Frankel,Lois,,O,FL22,2013,5/15/2014,10001204
4426,HONORABLE,FRANKS,TRENT,,O,AZ08,2013,5/15/2013,8212060
4427,Mr.,Franks,Trent,,O,AZ08,2013,5/15/2014,8215492
4428,,FRASIER,BENJAMIN,JR.,D,SC01,2013,11/13/2013,8213496
4429,,FREEMAN,APRIL JUNE,,D,FL19,2013,2/27/2013,8209903
4430,,FREEMAN,APRIL JUNE,,O,FL19,2013,1/16/2014,8213860
4431,HONORABLE,FRELINGHUYSEN,RODNEY P.,,O,NJ11,2013,5/15/2013,8212061
4432,Mr.,Frelinghuysen,Rodney P.,,O,NJ11,2013,5/14/2014,8215491
4433,,FRESE,MICHAEL HARRY,,A,NM01,2013,2/28/2014,9105053
4434,,FRESE,MICHAEL HARRY,,O,NM01,2013,1/10/2014,8213859
4435,Hon.,Fudge,Marcia L.,,A,OH11,2013,3/17/2015,9106195
4436,HONORABLE,FUDGE,MARCIA L.,,O,OH11,2013,5/14/2013,8212062
4437,Ms.,Fudge,Marcia L.,,A,OH11,2013,9/4/2014,8216488
4438,Ms.,Fudge,Marcia L.,,O,OH11,2013,5/15/2014,10001275
4439,,FUEHR,BOB,,O,UT04,2013,12/2/2013,8213603
4440,HONORABLE,GABBARD,TULSI,,X,HI02,2013,5/10/2013,8210314
4441,HONORABLE,GABBARD,TULSI,,A,HI02,2013,9/12/2013,8213110
4442,HONORABLE,GABBARD,TULSI,,O,HI02,2013,8/13/2013,8212879
4443,HONORABLE,GABBARD,TULSI,,A,HI02,2013,9/23/2014,9105415
4444,Ms.,Gabbard,Tulsi,,A,HI02,2013,7/28/2014,8216109
